prix_fcfa,superficie_m2,nombre_pieces,nombre_salles_bain,jardin,piscine,parking,terrasse,cuisineEquipee,securisee,balcon,cite,meuble,basse,duplex,triplex
420000000.0,617.0,9.0,6.0,1,0,1,0,1,0,0,1,1,0,1,0
180000000.0,300.0,6.0,4.0,0,1,1,0,1,1,1,0,1,0,0,1
360000000.0,600.0,4.0,6.0,1,1,1,1,1,0,1,0,1,0,0,0
175000000.0,300.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
530000000.0,452.0,7.0,7.0,1,1,0,0,0,0,0,0,0,0,1,0
650000000.0,998.0,5.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0
30000000.0,200.0,6.0,6.0,0,0,0,1,0,1,0,1,0,0,1,0
950000000.0,1381.0,6.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0
52000000.0,250.0,4.0,3.0,1,0,1,1,0,0,0,1,0,1,0,0
370000000.0,400.0,6.0,6.0,0,0,1,1,1,1,0,0,1,0,1,0
450000000.0,400.0,12.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0
210000000.0,300.0,7.0,5.0,0,0,1,1,1,0,0,1,1,0,1,1
100000000.0,300.0,4.0,3.0,0,0,1,1,0,0,0,1,0,1,0,0
700000000.0,583.0,5.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0
850000000.0,850.0,12.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0
255000000.0,376.0,7.0,1.0,0,0,1,1,1,1,1,1,1,0,1,1
60000000.0,200.0,5.0,4.0,0,0,1,1,1,0,1,0,1,0,1,1
110000000.0,280.0,6.0,4.0,1,1,1,1,1,0,0,0,1,0,1,1
300000000.0,300.0,5.0,4.0,1,1,1,0,1,1,0,0,1,0,1,1
650000000.0,998.0,5.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0
260000000.0,300.0,6.0,6.0,0,0,0,0,1,0,0,0,1,0,0,1
300000000.0,300.0,5.0,4.0,1,1,1,0,1,1,0,0,1,0,1,1
139000000.0,427.0,5.0,5.0,0,0,0,1,0,0,0,1,0,0,1,0
230000000.0,300.0,6.0,5.0,1,0,1,1,1,1,0,1,1,0,1,0
650000000.0,1000.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0
100000000.0,150.0,5.0,4.0,0,0,1,0,1,0,0,1,1,0,1,0
95000000.0,326.0,4.0,3.0,1,0,1,1,0,1,0,1,0,0,1,0
650000000.0,998.0,5.0,5.0,1,0,0,0,0,0,0,1,0,1,0,0
700000000.0,583.0,5.0,3.0,1,1,0,0,0,0,0,1,0,1,0,0
375000000.0,460.0,7.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
350000000.0,500.0,7.0,5.0,0,1,1,0,1,0,0,0,1,0,1,0
160000000.0,230.0,5.0,5.0,1,0,1,0,0,1,0,0,0,0,1,0
250000000.0,250.0,6.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0
95000000.0,250.0,6.0,6.0,0,0,1,1,0,0,0,0,0,0,1,0
280000000.0,300.0,6.0,4.0,1,1,1,0,1,0,0,0,1,0,1,0
70000000.0,200.0,5.0,4.0,0,0,1,0,1,0,0,0,1,0,1,0
550000000.0,600.0,7.0,5.0,1,1,1,1,1,1,0,0,1,0,1,0
1200000000.0,1240.0,8.0,5.0,1,1,1,0,0,0,0,0,0,0,1,0
250000000.0,250.0,7.0,5.0,0,0,1,1,1,0,0,0,1,0,0,1
1000000000.0,750.0,7.0,7.0,1,1,1,0,1,0,0,0,1,0,1,0
550000000.0,492.0,7.0,7.0,1,1,0,0,0,0,0,0,0,0,1,0
110000000.0,350.0,4.0,4.0,1,0,1,1,1,0,0,1,1,1,0,0
75000000.0,300.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
70000000.0,260.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0
540000000.0,600.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0
175000000.0,300.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
165000000.0,300.0,5.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0
170000000.0,300.0,5.0,5.0,1,0,0,1,1,0,1,0,1,0,1,0
560000000.0,700.0,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0,0
165000000.0,300.0,5.0,3.0,1,0,1,0,1,0,0,1,1,0,1,0
195000000.0,400.0,4.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0
250000000.0,300.0,5.0,4.0,0,0,1,1,0,0,1,0,0,0,1,0
170000000.0,500.0,5.0,5.0,0,0,0,1,1,0,1,0,1,0,1,0
155000000.0,300.0,5.0,4.0,1,1,1,0,0,1,0,0,0,1,0,0
70000000.0,360.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
1600000000.0,1200.0,8.0,6.0,1,1,1,0,0,1,0,0,0,0,1,0
280000000.0,332.0,4.0,4.0,0,1,1,0,1,0,0,0,1,1,0,0
160000000.0,400.0,5.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0
350000000.0,260.0,7.0,6.0,0,0,0,0,0,1,0,1,0,0,0,1
850000000.0,672.0,6.0,4.0,1,0,1,1,1,1,0,1,1,0,0,0
250000000.0,400.0,16.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0
55000000.0,300.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
1500000000.0,5000.0,8.0,8.0,0,1,0,0,0,0,0,0,1,0,1,0
530000000.0,452.0,7.0,7.0,1,1,0,0,0,0,0,0,0,0,1,0
1000000000.0,750.0,7.0,7.0,1,1,1,0,1,0,0,0,1,0,1,0
65000000.0,350.0,6.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0
250000000.0,332.0,4.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0
95000000.0,850.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
550000000.0,492.0,7.0,5.0,1,1,0,0,0,1,0,0,0,0,1,0
80000000.0,150.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
650000000.0,998.0,5.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0
60000000.0,110.0,3.0,3.0,0,0,0,1,0,0,0,1,0,1,0,0
250000000.0,309.0,7.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
45000000.0,253.0,4.0,3.0,0,0,0,0,0,1,0,1,0,0,1,0
55000000.0,250.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0
375000000.0,565.0,8.0,7.0,0,1,0,0,0,0,0,1,1,0,1,0
560000000.0,492.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0
160000000.0,230.0,5.0,3.0,1,0,1,0,1,1,0,0,1,0,1,0
220000000.0,350.0,12.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1
25000000.0,600.0,6.0,4.0,1,0,1,0,1,0,0,0,1,0,0,0
270000000.0,276.0,6.0,5.0,0,0,1,0,1,1,0,1,1,0,1,0
90000000.0,200.0,4.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0
350000000.0,350.0,7.0,7.0,0,1,0,0,1,1,0,0,1,0,1,0
650000000.0,998.0,5.0,4.0,1,0,1,0,1,0,0,0,1,1,0,0
370000000.0,800.0,4.0,4.0,1,0,1,0,0,0,0,1,0,1,0,0
155000000.0,200.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0
370000000.0,800.0,4.0,3.0,1,0,1,0,0,0,0,1,0,1,0,0
45000000.0,200.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0
300000000.0,123456.0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
400000000.0,400.0,11.0,11.0,0,1,1,0,1,0,0,0,1,0,1,0
360000000.0,250.0,8.0,8.0,1,1,1,1,1,1,0,0,1,0,0,1
500000000.0,604.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
290000000.0,300.0,8.0,7.0,0,1,1,1,1,0,0,1,1,0,1,0
180000000.0,300.0,5.0,5.0,0,1,0,1,1,0,0,1,1,0,1,0
230000000.0,397.0,4.0,2.0,1,0,1,1,0,1,0,1,0,1,0,0
52000000.0,200.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
45000000.0,200.0,4.0,4.0,0,0,1,1,1,0,0,0,1,1,0,0
220000000.0,300.0,9.0,5.0,0,0,1,1,1,0,0,0,1,1,0,1
24900000.0,150.0,3.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0
300000000.0,480.0,4.0,4.0,1,0,1,1,1,0,0,0,1,1,0,0
250000000.0,360.0,4.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0
320000000.0,315.0,6.0,5.0,0,1,1,1,1,1,0,1,1,0,1,0
140000000.0,240.0,5.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
850000000.0,2000.0,8.0,5.0,0,1,0,0,1,0,0,0,1,1,0,0
1200000000.0,1300.0,8.0,5.0,1,1,0,0,0,0,0,0,0,0,1,0
850000000.0,2000.0,8.0,5.0,0,1,0,1,1,0,0,0,1,0,1,0
540000000.0,605.0,4.0,2.0,1,1,0,1,1,0,0,0,1,0,1,0
60000000.0,200.0,4.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0
350000000.0,354.0,6.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0
850000000.0,2000.0,8.0,5.0,1,1,1,0,1,0,0,0,1,0,1,0
170000000.0,300.0,5.0,5.0,1,0,1,0,1,1,0,0,1,0,1,0
850000000.0,2000.0,8.0,5.0,0,1,0,0,1,0,0,0,1,0,1,0
360000000.0,300.0,8.0,8.0,1,1,1,1,1,0,0,0,1,0,0,1
450000000.0,500.0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1
270000000.0,1000.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0
130000000.0,230.0,5.0,1.0,0,1,1,1,1,1,1,1,1,0,1,0
500000000.0,400.0,7.0,7.0,1,1,1,0,1,0,0,1,1,0,1,0
850000000.0,2000.0,10.0,5.0,1,1,0,1,1,0,0,0,1,1,0,0
850000000.0,2000.0,10.0,5.0,1,1,1,1,1,0,0,0,1,1,0,0
350000000.0,250.0,6.0,7.0,1,0,1,1,1,1,0,1,1,0,0,1
350000000.0,250.0,6.0,4.0,1,0,1,1,1,1,0,1,1,0,0,1
350000000.0,250.0,6.0,4.0,1,0,1,1,1,1,0,1,1,0,0,1
350000000.0,300.0,6.0,1.0,1,1,1,1,1,0,1,0,1,0,1,0
130000000.0,350.0,5.0,5.0,0,0,0,0,0,1,0,1,0,0,1,0
580000000.0,600.0,6.0,5.0,1,1,1,0,1,1,0,1,1,0,1,0
450000000.0,600.0,6.0,2.0,1,1,1,1,1,0,0,0,1,0,1,0
45000000.0,230.0,4.0,3.0,0,0,1,0,1,0,0,1,1,1,0,0
210000000.0,176.0,5.0,5.0,0,0,0,0,1,0,0,1,1,0,0,0
15000000.0,600.0,7.0,4.0,0,0,0,0,1,0,0,1,1,1,0,0
20000000.0,600.0,7.0,4.0,0,0,0,0,1,0,0,1,1,1,0,0
75000000.0,200.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0
180000000.0,300.0,6.0,6.0,0,1,0,1,1,1,0,1,1,0,0,1
170000000.0,220.0,5.0,4.0,0,0,1,0,1,0,0,1,1,0,1,0
140000000.0,300.0,6.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
375000000.0,460.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
85000000.0,305.0,4.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
150000000.0,210.0,5.0,4.0,0,1,1,1,0,1,0,1,0,0,1,0
300000000.0,460.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
380000000.0,260.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,0,1
255000000.0,376.0,7.0,8.0,0,0,1,1,1,1,1,1,1,0,1,0
375000000.0,460.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
300000000.0,515.0,7.0,5.0,1,1,1,1,1,0,1,1,1,0,0,1
200000000.0,430.0,4.0,4.0,1,0,1,1,1,0,0,0,1,0,1,0
300000000.0,515.0,7.0,6.0,1,1,1,1,1,0,1,1,1,0,0,1
180000000.0,250.0,6.0,6.0,0,1,0,0,1,0,0,0,1,0,0,1
300000000.0,300.0,5.0,5.0,0,1,1,1,1,1,0,1,1,0,1,0
75000000.0,667.0,4.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0
160000000.0,350.0,5.0,4.0,1,0,1,1,1,1,0,1,1,0,1,0
350000000.0,260.0,6.0,7.0,1,1,1,1,1,1,1,0,1,0,0,1
150000000.0,300.0,5.0,4.0,1,0,0,1,0,0,0,1,0,0,1,0
180000000.0,300.0,6.0,5.0,1,1,1,1,1,1,1,0,1,0,0,1
75000000.0,160.0,3.0,3.0,0,0,1,1,1,1,0,0,1,1,0,0
160000000.0,230.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
150000000.0,300.0,4.0,4.0,0,1,0,1,1,0,0,0,1,1,0,0
160000000.0,385.0,5.0,5.0,0,1,0,1,0,1,0,1,0,0,1,0
160000000.0,200.0,4.0,4.0,1,0,1,0,1,1,0,1,1,0,1,0
470000000.0,600.0,10.0,8.0,1,1,1,0,1,1,0,1,1,0,0,1
550000000.0,700.0,12.0,8.0,1,1,1,1,0,0,0,1,0,0,1,0
400000000.0,617.0,6.0,6.0,0,0,1,0,1,1,0,1,1,0,0,0
300000000.0,335.0,7.0,6.0,1,1,1,1,1,0,0,1,1,0,1,0
160000000.0,385.0,5.0,5.0,0,1,0,1,0,1,0,1,0,0,1,0
750000000.0,500.0,7.0,5.0,0,1,1,0,0,1,0,1,0,0,1,0
340000000.0,203.0,6.0,6.0,0,1,1,1,1,0,0,1,1,0,0,1
350000000.0,300.0,6.0,6.0,0,0,1,0,1,0,0,1,1,0,1,0
90000000.0,300.0,4.0,2.0,0,0,1,1,0,0,0,1,0,1,0,0
300000000.0,648.0,9.0,2.0,0,0,1,1,1,0,0,1,1,0,1,0
1700000000.0,1500.0,12.0,8.0,1,0,0,0,1,1,0,1,1,0,1,0
75000000.0,200.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0
180000000.0,300.0,6.0,6.0,0,1,0,1,1,1,0,0,1,0,0,1
170000000.0,220.0,5.0,4.0,0,0,1,0,1,0,0,1,1,0,1,0
140000000.0,300.0,6.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0
375000000.0,460.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
85000000.0,305.0,4.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
150000000.0,210.0,5.0,4.0,0,1,1,1,0,1,0,1,0,0,1,0
300000000.0,460.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
380000000.0,260.0,6.0,4.0,1,1,1,1,1,1,1,0,1,0,0,1
255000000.0,376.0,7.0,8.0,0,0,1,1,1,1,1,1,1,0,1,0
375000000.0,460.0,6.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
300000000.0,515.0,7.0,5.0,1,1,1,1,1,0,1,1,1,0,0,1
200000000.0,430.0,4.0,4.0,1,0,1,1,1,0,0,0,1,0,1,0
300000000.0,515.0,7.0,6.0,1,1,1,1,1,0,1,1,1,0,0,1
180000000.0,250.0,6.0,6.0,0,1,0,0,1,0,0,0,1,0,0,1
300000000.0,300.0,5.0,5.0,0,1,1,1,1,1,0,1,1,0,1,0
75000000.0,667.0,4.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0
160000000.0,350.0,5.0,4.0,1,0,1,1,1,1,0,1,1,0,1,0
350000000.0,260.0,6.0,4.0,1,1,1,1,1,1,1,0,1,0,0,1
150000000.0,300.0,5.0,4.0,1,0,0,1,0,0,0,1,0,0,1,0
180000000.0,300.0,6.0,5.0,1,1,1,1,1,1,1,0,1,0,0,1
75000000.0,160.0,3.0,2.0,0,0,1,1,1,1,0,0,1,1,0,0
160000000.0,230.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
150000000.0,300.0,4.0,4.0,0,1,0,1,1,0,0,0,1,1,0,0
160000000.0,385.0,5.0,5.0,0,1,0,1,0,1,0,1,0,0,1,0
160000000.0,200.0,4.0,4.0,1,0,1,0,1,1,0,1,1,0,1,0
470000000.0,600.0,10.0,8.0,1,1,1,0,1,1,0,0,1,0,0,1
550000000.0,700.0,12.0,8.0,1,1,1,1,0,0,0,0,0,0,1,0
400000000.0,617.0,6.0,6.0,0,0,1,0,1,1,0,1,1,0,0,0
400000000.0,515.0,7.0,6.0,1,1,1,1,1,0,0,1,1,0,1,0
160000000.0,385.0,5.0,5.0,0,1,0,1,0,1,0,1,0,0,1,0
750000000.0,500.0,7.0,5.0,0,1,1,0,0,1,0,0,0,0,1,0
340000000.0,203.0,6.0,6.0,0,1,1,1,1,0,0,0,1,0,0,1
350000000.0,300.0,6.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
90000000.0,300.0,4.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0
300000000.0,648.0,9.0,2.0,0,0,1,1,1,0,0,1,1,0,1,0
1700000000.0,1500.0,12.0,8.0,1,0,0,0,1,1,0,0,1,0,1,0
200000000.0,430.0,4.0,3.0,1,0,1,1,1,0,0,0,1,0,1,0
350000000.0,280.0,6.0,5.0,1,1,1,1,1,1,1,1,1,0,0,1
70000000.0,260.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0
160000000.0,350.0,6.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0
1600000000.0,3224.0,14.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0
650000000.0,800.0,7.0,5.0,1,0,1,0,1,0,0,0,1,0,1,0
375000000.0,460.0,6.0,3.0,1,1,1,0,1,0,1,1,1,0,1,0
700000000.0,559.0,6.0,7.0,1,1,1,1,1,1,0,1,1,0,1,0
650000000.0,900.0,8.0,4.0,1,1,1,1,1,1,0,0,1,0,1,0
160000000.0,400.0,6.0,6.0,0,0,1,1,1,1,0,0,1,0,0,0
1500000000.0,574.0,7.0,5.0,0,1,1,1,1,0,1,0,1,0,1,0
300000000.0,335.0,7.0,6.0,1,1,1,1,1,0,0,1,1,0,1,0
85000000.0,400.0,7.0,5.0,0,1,1,1,0,1,0,0,1,0,1,0
650000000.0,600.0,7.0,7.0,0,1,0,1,1,0,0,1,1,0,1,0
350000000.0,400.0,5.0,4.0,0,0,0,1,1,0,0,0,1,0,1,0
1200000000.0,1200.0,7.0,6.0,1,0,1,1,1,0,0,0,1,1,0,0
160000000.0,260.0,6.0,4.0,0,0,0,1,1,0,0,0,1,0,1,0
280000000.0,332.0,4.0,4.0,0,1,1,0,1,0,0,0,1,1,0,0
330000000.0,470.0,5.0,4.0,0,1,1,1,1,1,1,1,1,0,1,0
1500000000.0,5000.0,5.0,4.0,0,1,0,0,0,0,0,0,1,0,1,0
300000000.0,700.0,7.0,5.0,1,1,1,0,1,0,0,1,1,0,1,0
155000000.0,350.0,5.0,4.0,0,0,0,1,0,1,0,1,0,0,1,0
85000000.0,255.0,4.0,4.0,0,0,1,1,1,1,0,1,1,0,1,0
190000000.0,500.0,8.0,8.0,1,1,1,1,1,0,0,1,1,0,1,0
295000000.0,300.0,5.0,5.0,1,1,1,0,1,1,0,1,1,0,1,0
750000000.0,500.0,7.0,6.0,1,0,1,1,1,0,0,0,1,0,1,0
300000000.0,654.0,6.0,6.0,1,1,1,1,1,0,0,1,1,0,0,0
160000000.0,350.0,6.0,6.0,1,0,1,1,1,1,1,0,1,0,1,0
165000000.0,452.0,7.0,6.0,1,0,1,0,1,1,1,0,1,0,1,0
45000000.0,200.0,3.0,2.0,0,0,1,0,0,0,0,1,1,1,0,0
90000000.0,300.0,5.0,4.0,1,0,1,1,1,0,0,1,1,1,0,0
380000000.0,400.0,6.0,5.0,1,1,1,0,1,0,1,1,1,0,1,0
52000000.0,186.0,4.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0
280000000.0,600.0,5.0,6.0,1,0,1,0,1,0,0,0,1,1,0,0
52000000.0,186.0,4.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0
300000000.0,300.0,5.0,4.0,1,1,1,0,1,1,0,0,1,0,1,0
200000000.0,400.0,8.0,8.0,1,0,1,1,1,1,1,1,1,1,0,1
250000000.0,216.0,5.0,4.0,0,0,0,1,1,1,0,1,1,0,1,0
170000000.0,350.0,5.0,4.0,1,0,0,1,1,0,0,0,1,0,1,0
180000000.0,300.0,6.0,4.0,1,1,1,1,1,1,1,0,1,0,0,1
650000000.0,4000.0,12.0,8.0,1,1,0,1,1,0,0,0,1,0,1,0
20000000.0,260.0,6.0,4.0,1,0,1,1,1,0,0,1,1,0,1,0
97000000.0,230.0,6.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0
65000000.0,160.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,1,0
200000000.0,340.0,8.0,8.0,1,0,1,1,1,1,1,1,1,1,0,1
400000000.0,617.0,8.0,7.0,0,0,1,0,1,1,0,0,1,0,1,0
1300000000.0,1200.0,7.0,8.0,0,1,0,1,1,0,0,0,1,0,0,1
75000000.0,230.0,5.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
160000000.0,400.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
250000000.0,485.0,7.0,5.0,0,1,0,0,1,0,1,1,1,0,1,0
50000000.0,250.0,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0
300000000.0,270.0,3.0,5.0,1,1,1,1,0,1,0,1,0,0,1,0
600000000.0,640.0,9.0,6.0,0,1,0,0,0,1,0,1,0,0,1,0
55000000.0,230.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,1,0
2100000000.0,2000.0,14.0,10.0,1,1,1,0,1,0,0,1,1,0,1,0
80000000.0,200.0,4.0,3.0,0,0,1,1,1,0,0,1,1,1,0,0
350000000.0,350.0,7.0,7.0,1,1,1,0,1,0,0,1,1,0,1,0
100000000.0,250.0,5.0,5.0,1,0,1,1,1,1,1,1,1,0,1,0
65000000.0,160.0,3.0,2.0,0,0,0,1,1,0,0,1,1,0,1,0
400000000.0,450.0,10.0,5.0,1,0,1,1,1,0,0,1,1,0,1,0
600000000.0,640.0,9.0,9.0,0,1,1,0,0,1,0,0,0,0,1,0
80000000.0,251.0,5.0,3.0,0,0,1,1,1,0,0,1,1,1,0,0
150000000.0,200.0,5.0,4.0,0,1,1,1,1,1,0,1,1,0,1,0
350000000.0,380.0,5.0,3.0,1,0,1,0,1,1,0,0,1,0,1,0
95000000.0,250.0,4.0,4.0,1,0,1,1,1,1,0,1,1,1,0,0
220000000.0,500.0,8.0,6.0,1,1,1,1,1,0,1,1,1,0,1,0
420000000.0,617.0,9.0,9.0,1,0,1,0,1,0,0,1,1,0,1,0
350000000.0,300.0,6.0,5.0,0,0,1,0,1,0,0,0,1,0,1,0
370000000.0,400.0,5.0,5.0,0,0,0,1,1,0,0,0,1,0,1,0
90000000.0,300.0,5.0,4.0,1,0,1,1,0,0,0,1,0,1,0,0
85000000.0,200.0,6.0,6.0,0,0,1,1,1,0,1,1,1,0,1,0
200000000.0,250.0,6.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
360000000.0,400.0,5.0,4.0,0,0,0,1,1,0,0,0,1,0,1,0
340000000.0,203.0,6.0,6.0,0,1,1,1,1,0,0,0,1,0,0,1
170000000.0,336.0,5.0,5.0,1,1,1,1,1,1,1,0,1,0,1,0
105000000.0,350.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0
290000000.0,333.0,8.0,7.0,0,1,0,1,1,1,0,1,1,0,1,0
650000000.0,1043.0,12.0,12.0,1,1,0,0,0,0,0,0,0,0,1,0
160000000.0,260.0,6.0,5.0,1,1,1,1,0,0,1,0,0,0,1,0
290000000.0,600.0,7.0,5.0,1,0,0,0,1,1,0,0,1,0,1,0
300000000.0,1500.0,6.0,5.0,0,1,1,1,1,0,0,0,1,0,1,0
120000000.0,300.0,5.0,4.0,1,0,1,1,1,0,1,0,1,0,1,0
130000000.0,345.0,5.0,4.0,0,0,1,1,1,0,1,0,1,0,1,0
75000000.0,230.0,5.0,4.0,0,0,1,1,1,0,0,0,1,0,1,0
400000000.0,617.0,8.0,6.0,1,0,1,1,1,1,1,0,1,0,1,0
80000000.0,200.0,5.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
400000000.0,400.0,7.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
380000000.0,450.0,4.0,3.0,1,1,1,1,1,1,1,1,1,0,1,0
145000000.0,280.0,4.0,4.0,0,0,0,0,1,0,0,0,1,0,1,0
150000000.0,270.0,5.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0
95000000.0,400.0,6.0,5.0,1,1,0,1,0,0,0,1,0,0,1,0
900000000.0,514.0,13.0,9.0,1,0,1,0,1,0,0,1,1,0,0,1
170000000.0,260.0,6.0,6.0,1,0,1,1,1,0,0,1,1,0,1,0
190000000.0,380.0,5.0,5.0,1,1,1,1,1,0,0,1,1,1,0,0
650000000.0,781.0,12.0,12.0,1,0,1,1,1,0,0,1,1,0,1,0
100000000.0,100.0,4.0,2.0,1,0,1,0,0,1,0,1,0,0,0,0
125000000.0,200.0,7.0,7.0,0,0,1,1,0,0,0,1,0,1,0,1
135000000.0,400.0,4.0,4.0,0,0,1,1,0,0,0,1,0,1,0,0
95000000.0,250.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0
500000000.0,350.0,9.0,9.0,0,1,1,1,1,0,0,1,1,0,1,0
550000000.0,400.0,12.0,12.0,0,0,0,0,1,1,0,1,1,0,0,1
800000000.0,1000.0,10.0,10.0,1,1,0,1,1,0,0,1,1,0,0,1
285000000.0,450.0,5.0,5.0,1,0,1,0,1,0,0,1,1,0,1,0
280000000.0,5.0,5.0,5.0,1,0,1,0,1,0,0,1,1,0,0,0
75000000.0,200.0,4.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0
75000000.0,150.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,0,1
285000000.0,450.0,5.0,4.0,1,0,1,0,1,0,0,0,1,0,1,0
145000000.0,250.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0
300000000.0,450.0,5.0,12.0,0,0,0,0,0,0,0,1,0,0,1,0
280000000.0,450.0,5.0,5.0,1,0,1,0,1,0,0,1,1,0,1,0
1300000000.0,1200.0,15.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0
120000000.0,300.0,5.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
85000000.0,200.0,5.0,5.0,0,0,1,1,0,0,1,0,0,0,1,0
160000000.0,300.0,5.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0
120000000.0,350.0,5.0,4.0,0,0,1,1,1,0,0,1,1,1,0,0
430000000.0,600.0,15.0,15.0,0,1,1,1,1,0,0,0,1,0,1,0
120000000.0,200.0,4.0,5.0,0,1,0,1,0,0,0,1,0,0,1,0
70000000.0,200.0,4.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
85000000.0,250.0,4.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0
160000000.0,300.0,5.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0
120000000.0,200.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
800000000.0,1150.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0
370000000.0,376.0,8.0,8.0,0,1,1,1,1,0,0,1,1,0,1,0
700000000.0,600.0,4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0
120000000.0,300.0,4.0,5.0,0,0,1,1,1,0,0,1,1,1,0,0
850000000.0,1000.0,11.0,11.0,1,0,0,0,0,0,0,0,0,0,1,0
